molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL3358954,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,4.39,IC50,=,A,CHEMBL3374303,CHEMBL3352560
CHEMBL2151164,COc1nc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)ccc1-n1cnc(C)c1,5.44,IC50,=,A,CHEMBL3382689,CHEMBL3351481
CHEMBL3353099,COc1nc(-c2nc(Nc3cc(C(F)(F)F)ccc3F)n(C)n2)ccc1-n1cnc(C)c1,4.80,IC50,=,A,CHEMBL3382689,CHEMBL3351481
CHEMBL3310284,CC(=O)NCCc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(C#N)CC2)c1,4.82,IC50,=,A,CHEMBL3368205,CHEMBL3351598
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,5.80,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,6.11,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL3310483,Fc1cc(C(CC2CNC2)Oc2cccc(Cl)c2)ccc1Cl,6.28,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL3310484,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,5.06,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,5.40,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL3310486,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,6.00,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,4.60,IC50,=,A,CHEMBL3363903,CHEMBL3352322
CHEMBL3330410,NS(=O)(=O)c1cccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)c1,5.00,IC50,=,A,CHEMBL3367715,CHEMBL3352261
CHEMBL3330409,CCc1ccccc1C(C(=O)Nc1ccc2[nH]nc(-c3cccc(S(N)(=O)=O)c3)c2c1)N(C)C,5.30,IC50,=,A,CHEMBL3367715,CHEMBL3352261
CHEMBL3319549,Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cccnc3)CC2)cn1,4.57,IC50,=,A,CHEMBL3369165,CHEMBL3352455
CHEMBL3319533,Cn1cc(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cn1,4.75,IC50,=,A,CHEMBL3369165,CHEMBL3352455
CHEMBL3323187,CN1Cc2cc(NCCO)ccc2C(c2ccc3sccc3c2)C1,6.00,IC50,=,A,CHEMBL3362763,CHEMBL3351632
CHEMBL3321845,CN1CCN(C(=O)c2cncnc2Oc2cc(Cl)ccc2Cl)c2ccccc21,4.70,IC50,=,A,CHEMBL3367090,CHEMBL3352618
CHEMBL3321846,CN1CCN(C(=O)c2cnc(O)nc2Oc2cc(Cl)ccc2Cl)c2ccccc21,4.70,IC50,=,A,CHEMBL3367090,CHEMBL3352618
CHEMBL3321850,CN1CCN(C(=O)C2(C(=O)Nc3cc(Cl)ccc3Cl)CC2)c2ccccc21,5.02,IC50,=,A,CHEMBL3367090,CHEMBL3352618
CHEMBL3323181,CN1Cc2cc(N3CCOCC3)ccc2[C@@H](c2ccc3sccc3c2)C1,4.96,IC50,=,A,CHEMBL3362763,CHEMBL3351632
CHEMBL3323095,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,6.10,IC50,=,A,CHEMBL3362763,CHEMBL3351632
CHEMBL3318997,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C#N)c(C)cc5[nH]4)CC3)c2c1,4.55,IC50,=,A,CHEMBL3366662,CHEMBL3352071
CHEMBL3318998,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C#N)c(C)cc5[nH]4)CC3)c2c1,4.70,IC50,=,A,CHEMBL3366662,CHEMBL3352071
CHEMBL3326576,CC1(C)C[C@@H](NC(=O)Nc2cccc3cnccc23)c2ccc(OC(F)(F)F)cc2O1,7.10,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326581,Cc1cc2c(NC(=O)N[C@@H]3CC(C)(C)Oc4cc(F)ccc43)cccc2cn1,4.77,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326585,Cc1cc2c(NC(=O)N[C@@H]3CC(C)(C)Oc4cc(OC(F)(F)F)ccc43)cccc2cn1,5.22,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326586,Cc1cc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4ccc(F)cc43)cccc2cn1,4.70,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326587,Cc1cc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4cc(F)ccc43)cccc2cn1,4.72,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326588,Cc1cc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4cc(Cl)ccc43)cccc2cn1,5.31,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3326909,Cc1cc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4c(F)cccc43)cccc2cn1,4.96,IC50,=,A,CHEMBL3363967,CHEMBL3352000
CHEMBL3314349,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,5.54,IC50,=,A,CHEMBL3368357,CHEMBL3352699
CHEMBL2407749,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,4.70,IC50,=,A,CHEMBL3364616,CHEMBL3351767
CHEMBL2407897,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,5.05,IC50,=,A,CHEMBL3364616,CHEMBL3351767
CHEMBL3353340,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,6.16,IC50,=,A,CHEMBL3364616,CHEMBL3351767
CHEMBL3353347,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)cc1,5.51,IC50,=,A,CHEMBL3364616,CHEMBL3351767
CHEMBL3325526,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@H]2CNCC[C@@H]2c2ccc(Cl)cc2)cc1F,6.58,IC50,=,A,CHEMBL3390676,CHEMBL3352194
CHEMBL3325537,CN1CC[C@H](c2ccc(Cl)cc2)[C@@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,6.57,IC50,=,A,CHEMBL3390676,CHEMBL3352194
CHEMBL3353992,CC(=O)N1c2ccc(-c3ccc(CN4CCCCC4)cc3)cc2[C@H](Nc2ccccc2)C[C@@H]1C,5.10,IC50,=,A,CHEMBL3382841,CHEMBL3351476
CHEMBL3331469,Cl.c1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1,8.00,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331484,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,5.68,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331502,Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F,6.21,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,5.63,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,5.80,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331504,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,6.89,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331506,Fc1ccccc1N(Cc1ccc(Cl)cc1)C1CNC1,7.70,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331507,Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,4.86,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL3331508,Clc1ccccc1CN(CC1CNC1)c1ccccc1.O=C(O)C(F)(F)F,5.73,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,4.60,IC50,=,A,CHEMBL3385972,CHEMBL3352820
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,6.92,IC50,=,A,CHEMBL3373322,CHEMBL3351452
CHEMBL3344121,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCN(C(=O)[C@@H]6CCCN6C(=O)c6ccc7ccccc7n6)CC5)C[C@]4(C)[C@H]3CC[C@@]21C,4.60,IC50,=,A,CHEMBL3373322,CHEMBL3351452
CHEMBL1230001,O=C(O)c1ccccc1NC(=O)N1CCC(c2ccccc2C(F)(F)F)CC1,4.00,IC50,=,A,CHEMBL3380641,CHEMBL3351344
CHEMBL3335537,c1ccc(CC[C@@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,4.75,IC50,=,A,CHEMBL3383666,CHEMBL3352711
CHEMBL3335556,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,4.92,IC50,=,A,CHEMBL3383666,CHEMBL3352711
CHEMBL3359272,CC(C)N1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,5.41,IC50,=,A,CHEMBL3388525,CHEMBL3351313
CHEMBL3402641,CC(CCN1CCOCC1)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,4.75,IC50,=,A,CHEMBL3406917,CHEMBL3399957
CHEMBL3401116,CCCCC1CN(c2nc(-c3ccncc3F)cc(=O)n2C)CCO1,5.64,IC50,=,A,CHEMBL3404150,CHEMBL3400125
CHEMBL3401117,Cn1c(N2CCOC(C3CCC3)C2)nc(-c2ccncc2F)cc1=O,4.42,IC50,=,A,CHEMBL3404150,CHEMBL3400125
CHEMBL3091536,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncn2)cc1=O,4.40,IC50,=,A,CHEMBL3404150,CHEMBL3400125
CHEMBL3182315,CCn1nc(C)c(CNC(=O)c2ccc(OC)c(OC3CCN(C(C)C)CC3)c2)c1C,5.17,IC50,=,A,CHEMBL3404120,CHEMBL3400059
CHEMBL3188567,COc1ccc(C(=O)NC(C)Cc2ccccn2)cc1OC1CCN(C(C)C)CC1,4.57,IC50,=,A,CHEMBL3404120,CHEMBL3400059
CHEMBL3407785,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,5.13,IC50,=,A,CHEMBL3414384,CHEMBL3407461
CHEMBL3409876,COc1cccc(F)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,4.33,IC50,=,A,CHEMBL3413707,CHEMBL3407375
CHEMBL3417509,CN(C)CCn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CCC3)no2)cn1,5.00,IC50,=,A,CHEMBL3420844,CHEMBL3414472
CHEMBL3417511,CC(C)(O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CCC3)no2)cn1,5.52,IC50,=,A,CHEMBL3420844,CHEMBL3414472
CHEMBL3417530,CN(C)CCn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1,5.00,IC50,=,A,CHEMBL3420844,CHEMBL3414472
CHEMBL3414710,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,5.85,IC50,=,A,CHEMBL3420734,CHEMBL3414451
CHEMBL3421983,O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1,4.82,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422006,C[C@@H]1c2nnc(-c3csc(-c4ccccc4)n3)n2CCN1C(=O)c1ccc(F)cc1,4.27,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422007,Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,4.07,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422009,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,5.16,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422014,CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,4.57,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422015,CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)co1,4.19,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422016,Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,4.38,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422018,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,4.41,IC50,=,A,CHEMBL3425002,CHEMBL3421625
CHEMBL3422028,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,5.44,IC50,=,A,CHEMBL3423892,CHEMBL3421623
CHEMBL3422028,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,6.37,Ki,=,A,CHEMBL3423892,CHEMBL3421623
CHEMBL3422235,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncco3)C[C@H]2CS1,6.48,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422236,Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,5.26,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422237,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,6.82,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422238,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,4.86,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422239,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cn[nH]c3)C[C@H]2CS1,6.43,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422241,Cc1coc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,4.52,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422242,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,4.85,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422243,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(C)c3)C[C@@H]12,4.70,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422244,Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,4.52,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422245,Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,4.52,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL3422246,Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,4.58,IC50,=,A,CHEMBL3423730,CHEMBL3421534
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.73,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.79,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,4.86,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.32,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,5.54,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.56,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.80,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL6067650,Cl.Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O,6.02,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,6.05,IC50,=,A,CHEMBL3534775,CHEMBL3526133
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.83,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,4.36,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,5.32,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.54,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4.75,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,6.92,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.44,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,4.74,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,6.08,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.75,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.19,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,5.10,IC50,=,A,CHEMBL3541094,CHEMBL3526101
CHEMBL3527048,Cc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@H](N6CCCCC6)C5)c34)cnn2C)cc1,4.15,IC50,=,A,CHEMBL3532646,CHEMBL3526089
CHEMBL814,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,5.10,Ki,=,A,CHEMBL3532833,CHEMBL3526075
CHEMBL814,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,4.77,Ki,=,A,CHEMBL3532834,CHEMBL3526075
CHEMBL1519342,CCc1nc(C)c(CN2CCN(c3cc(C(F)(F)F)ccn3)CC2)[nH]1,5.26,Ki,=,A,CHEMBL3535063,CHEMBL3526054
CHEMBL3526628,Fc1cnc(N2CCN(Cc3cnc(-c4ccccc4)[nH]3)CC2)nc1,6.26,Ki,=,A,CHEMBL3535063,CHEMBL3526054
CHEMBL3577935,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,4.70,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL3577937,CCCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,6.50,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL3577939,CC(C)CC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,8.00,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL3577940,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CCc2ccccc2)C1,7.70,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL3577941,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](COc2ccccc2)C1,6.14,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL1091604,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CS(=O)(=O)c2ccccc2)C1,5.57,IC50,=,A,CHEMBL3579942,CHEMBL3576800
CHEMBL3580669,CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(-c3ccnc(F)c3)cs2)c1,5.06,IC50,=,A,CHEMBL3585204,CHEMBL3580640
CHEMBL3593441,CC(C)C1c2ccc(F)cc2CCN1C(=O)CNCC1(O)CCCCC1,6.41,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3356247,O=C(CNCC1(O)CCCCC1)N1CCc2ccccc2C1C1CCCCC1,6.11,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3593759,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@@H]2C(C)C,4.43,IC50,=,A,CHEMBL3594786,CHEMBL3593157
CHEMBL3593442,CC(C)C1c2cc(F)ccc2CCN1C(=O)CNCC1(O)CCCCC1,6.17,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3593444,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)C2C(C)C,5.75,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3593759,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@@H]2C(C)C,5.54,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3593760,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@H]2C(C)C,5.70,IC50,=,A,CHEMBL3594648,CHEMBL3593157
CHEMBL3593759,COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@@H]2C(C)C,4.39,IC50,=,A,CHEMBL3594787,CHEMBL3593157
CHEMBL3600801,O=C(NCCc1ccc(CN2CCCC2)cc1)c1ccc(-c2ccc(Cl)cc2)cc1,6.30,IC50,=,A,CHEMBL3603117,CHEMBL3600293
CHEMBL3600815,CC(=O)NC1CCN(Cc2ccc(CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,5.19,IC50,=,A,CHEMBL3603117,CHEMBL3600293
CHEMBL3600816,CC(=O)NC1CCN(Cc2ccc(CCN(C)C(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,4.82,IC50,=,A,CHEMBL3603117,CHEMBL3600293
CHEMBL3600817,CC(=O)CNC1CCN(Cc2ccc(CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,5.62,IC50,=,A,CHEMBL3603117,CHEMBL3600293
CHEMBL3600828,Clc1ccc(-c2ccc(C#Cc3ccc(OCCN4CCCC4)cc3)nc2)cc1,5.22,IC50,=,A,CHEMBL3603117,CHEMBL3600293
CHEMBL3356247,O=C(CNCC1(O)CCCCC1)N1CCc2ccccc2C1C1CCCCC1,6.11,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600875,CC[C@@H](O)CNCC(=O)N1CCc2ccccc2C1C1CCCCC1,6.00,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600877,C[C@@H](O)CNCC(=O)N1CCc2ccccc2C1C1CCCCC1,5.96,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600878,C[C@H](O)CNCC(=O)N1CCc2ccccc2C1C1CCCCC1,5.80,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600879,CC(C)(C)[C@@H](CO)NCC(=O)N1CCc2ccccc2C1C1CCCCC1,7.17,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600880,CC(C)C[C@@H](CO)NCC(=O)N1CCc2ccccc2C1C1CCCCC1,7.36,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3600881,C[C@@H](O)CNCC(=O)N1CCc2ccccc2[C@@H]1C1CCCCC1,5.85,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601140,C[C@@H](O)CNCC(=O)N1CCc2cc(F)ccc2C1C1CCCCC1,5.80,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601145,C[C@@H](O)CNCC(=O)N1CCc2ccc(F)cc2C1C1CCCCC1,5.89,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601147,CCc1ccc2c(c1)C(C1CCCCC1)N(C(=O)CNC[C@@H](C)O)CC2,5.89,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601148,CC(C)c1ccc2c(c1)C(C1CCCCC1)N(C(=O)CNC[C@@H](C)O)CC2,5.72,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601149,COc1ccc2c(c1)C(C1CCCCC1)N(C(=O)CNC[C@@H](C)O)CC2,5.43,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601152,COc1cccc2c1C(C1CCCCC1)N(C(=O)CNC[C@@H](C)O)CC2,4.52,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3356251,O=C(CNCC1(O)CCCCC1)N1CCc2ccccc2[C@@H]1C1CCCCC1,6.22,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601153,C[C@@H](O)CNCC(=O)N1CCc2ccccc2[C@@H]1c1ccccc1,5.66,IC50,=,A,CHEMBL3602991,CHEMBL3600316
CHEMBL3601154,C[C@@H](O)CNCC(=O)N1CCc2cccc(F)c2C1c1ccccc1,5.89,IC50,=,A,CHEMBL3602991,CHEMBL3600316
